country,orderDate,productCode,quantityOrdered,priceEach,orderNumber,productLine,productName,extendedPrice,year,month,sortkey
USA,5/6/2005 0:00,S24_3151,60,72.58,10414,Vintage Cars,1912 Ford Model T Delivery Wagon,4354.8,2005,May,5
USA,5/6/2005 0:00,S24_3816,51,72.96,10414,Vintage Cars,1940 Ford Delivery Sedan,3720.96,2005,May,5
USA,5/6/2005 0:00,S700_1138,37,62,10414,Ships,The Schooner Bluenose,2294,2005,May,5
USA,5/6/2005 0:00,S700_1938,34,74.48,10414,Ships,The Mayflower,2532.32,2005,May,5
USA,5/6/2005 0:00,S700_2610,31,61.44,10414,Ships,The USS Constitution Ship,1904.64,2005,May,5
USA,5/6/2005 0:00,S700_3505,28,84.14,10414,Ships,The Titanic,2355.92,2005,May,5
USA,5/6/2005 0:00,S700_3962,40,84.41,10414,Ships,The Queen Mary,3376.4,2005,May,5
USA,5/6/2005 0:00,S72_3212,47,54.6,10414,Ships,Pont Yacht,2566.2,2005,May,5
USA,1/6/2003 0:00,S18_1749,30,136,10100,Vintage Cars,1917 Grand Touring Sedan,4080,2003,January,1
USA,1/6/2003 0:00,S18_2248,50,55.09,10100,Vintage Cars,1911 Ford Town Car,2754.5,2003,January,1
USA,1/6/2003 0:00,S18_4409,22,75.46,10100,Vintage Cars,1932 Alfa Romeo 8C2300 Spider Sport,1660.12,2003,January,1
USA,1/6/2003 0:00,S24_3969,49,35.29,10100,Vintage Cars,1936 Mercedes Benz 500k Roadster,1729.21,2003,January,1
USA,11/20/2003 0:00,S12_4675,27,99.04,10192,Classic Cars,1969 Dodge Charger,2674.08,2003,November,11
USA,11/20/2003 0:00,S18_1129,22,140.12,10192,Classic Cars,1993 Mazda RX-7,3082.64,2003,November,11
USA,11/20/2003 0:00,S18_1589,29,100.8,10192,Classic Cars,1965 Aston Martin DB5,2923.2,2003,November,11
USA,11/20/2003 0:00,S18_1889,45,70.84,10192,Classic Cars,1948 Porsche 356-A Roadster,3187.8,2003,November,11
USA,11/20/2003 0:00,S18_1984,47,128.03,10192,Classic Cars,1995 Honda Civic,6017.41,2003,November,11
USA,11/20/2003 0:00,S18_2870,38,110.88,10192,Classic Cars,1999 Indy 500 Monte Carlo SS,4213.44,2003,November,11
USA,11/20/2003 0:00,S18_3232,26,137.17,10192,Classic Cars,1992 Ferrari 360 Spider red,3566.42,2003,November,11
USA,11/20/2003 0:00,S18_3685,45,125.74,10192,Classic Cars,1948 Porsche Type 356 Roadster,5658.3,2003,November,11
USA,11/20/2003 0:00,S24_1046,37,72.02,10192,Classic Cars,1970 Chevy Chevelle SS 454,2664.74,2003,November,11
USA,11/20/2003 0:00,S24_1628,47,49.3,10192,Classic Cars,1966 Shelby Cobra 427 S/C,2317.1,2003,November,11
USA,11/20/2003 0:00,S24_2766,46,86.33,10192,Classic Cars,1949 Jaguar XK 120,3971.18,2003,November,11
USA,11/20/2003 0:00,S24_2887,23,112.74,10192,Classic Cars,1952 Citroen-15CV,2593.02,2003,November,11
USA,11/20/2003 0:00,S24_2972,30,33.23,10192,Classic Cars,1982 Lamborghini Diablo,996.9,2003,November,11
USA,11/20/2003 0:00,S24_3191,32,69.34,10192,Classic Cars,1969 Chevrolet Camaro Z28,2218.88,2003,November,11
USA,11/20/2003 0:00,S24_3432,46,93.16,10192,Classic Cars,2002 Chevy Corvette,4285.36,2003,November,11
USA,11/20/2003 0:00,S24_3856,45,112.34,10192,Classic Cars,1956 Porsche 356A Coupe,5055.3,2003,November,11
USA,11/4/2004 0:00,S10_1949,40,180.01,10322,Classic Cars,1952 Alpine Renault 1300,7200.4,2004,November,11
USA,11/4/2004 0:00,S10_4962,46,141.83,10322,Classic Cars,1962 LanciaA Delta 16V,6524.18,2004,November,11
USA,11/4/2004 0:00,S12_1666,27,136.67,10322,Trucks and Buses,1958 Setra Bus,3690.09,2004,November,11
USA,11/4/2004 0:00,S18_1097,22,101.5,10322,Trucks and Buses,1940 Ford Pickup Truck,2233,2004,November,11
USA,11/4/2004 0:00,S18_1342,43,92.47,10322,Vintage Cars,1937 Lincoln Berline,3976.21,2004,November,11
USA,11/4/2004 0:00,S18_1367,41,44.21,10322,Vintage Cars,1936 Mercedes-Benz 500K Special Roadster,1812.61,2004,November,11
USA,11/4/2004 0:00,S18_2325,50,120.77,10322,Vintage Cars,1932 Model A Ford J-Coupe,6038.5,2004,November,11
USA,11/4/2004 0:00,S18_2432,35,57.12,10322,Trucks and Buses,1926 Ford Fire Engine,1999.2,2004,November,11
USA,11/4/2004 0:00,S18_2795,36,158.63,10322,Vintage Cars,1928 Mercedes-Benz SSK,5710.68,2004,November,11
USA,11/4/2004 0:00,S18_2949,33,100.3,10322,Vintage Cars,1913 Ford Model T Speedster,3309.9,2004,November,11
USA,11/4/2004 0:00,S18_2957,41,54.34,10322,Vintage Cars,1934 Ford V8 Coupe,2227.94,2004,November,11
USA,11/4/2004 0:00,S18_3136,48,90.06,10322,Vintage Cars,18th Century Vintage Horse Carriage,4322.88,2004,November,11
USA,11/4/2004 0:00,S24_1937,20,26.55,10322,Vintage Cars,1939 Chevrolet Deluxe Coupe,531,2004,November,11
USA,11/4/2004 0:00,S24_2022,30,40.77,10322,Vintage Cars,1938 Cadillac V-16 Presidential Limousine,1223.1,2004,November,11
USA,9/5/2003 0:00,S12_1099,48,161.49,10147,Classic Cars,1968 Ford Mustang,7751.52,2003,September,9
USA,9/5/2003 0:00,S12_3380,31,110.39,10147,Classic Cars,1968 Dodge Charger,3422.09,2003,September,9
USA,9/5/2003 0:00,S12_3990,21,74.21,10147,Classic Cars,1970 Plymouth Hemi Cuda,1558.41,2003,September,9
USA,9/5/2003 0:00,S12_4675,33,97.89,10147,Classic Cars,1969 Dodge Charger,3230.37,2003,September,9
USA,9/5/2003 0:00,S18_1889,26,70.84,10147,Classic Cars,1948 Porsche 356-A Roadster,1841.84,2003,September,9
USA,9/5/2003 0:00,S18_3278,36,74.78,10147,Classic Cars,1969 Dodge Super Bee,2692.08,2003,September,9
USA,9/5/2003 0:00,S18_3482,37,129.35,10147,Classic Cars,1976 Ford Gran Torino,4785.95,2003,September,9
USA,9/5/2003 0:00,S24_2972,25,33.23,10147,Classic Cars,1982 Lamborghini Diablo,830.75,2003,September,9
USA,9/5/2003 0:00,S24_3371,30,48.98,10147,Classic Cars,1971 Alpine Renault 1600s,1469.4,2003,September,9
USA,9/5/2003 0:00,S24_3856,23,123.58,10147,Classic Cars,1956 Porsche 356A Coupe,2842.34,2003,September,9
USA,9/5/2003 0:00,S24_4620,31,72.76,10147,Classic Cars,1961 Chevrolet Impala,2255.56,2003,September,9
USA,7/21/2004 0:00,S18_1662,41,129.31,10274,Planes,1980s Black Hawk Helicopter,5301.71,2004,July,7
USA,7/21/2004 0:00,S24_2841,40,56.86,10274,Planes,1900s Vintage Bi-Plane,2274.4,2004,July,7
USA,7/21/2004 0:00,S24_3420,24,65.09,10274,Vintage Cars,1937 Horch 930V Limousine,1562.16,2004,July,7
USA,7/21/2004 0:00,S700_2047,24,75.13,10274,Ships,HMS Bounty,1803.12,2004,July,7
USA,7/21/2004 0:00,S72_1253,32,49.66,10274,Planes,Boeing X-32A JSF,1589.12,2004,July,7
USA,1/20/2005 0:00,S10_1949,41,195.01,10369,Classic Cars,1952 Alpine Renault 1300,7995.41,2005,January,1
USA,1/20/2005 0:00,S18_1342,44,89.38,10369,Vintage Cars,1937 Lincoln Berline,3932.72,2005,January,1
USA,1/20/2005 0:00,S18_1367,32,46.36,10369,Vintage Cars,1936 Mercedes-Benz 500K Special Roadster,1483.52,2005,January,1
USA,1/20/2005 0:00,S18_2949,42,100.3,10369,Vintage Cars,1913 Ford Model T Speedster,4212.6,2005,January,1
USA,1/20/2005 0:00,S18_2957,28,51.84,10369,Vintage Cars,1934 Ford V8 Coupe,1451.52,2005,January,1
USA,1/20/2005 0:00,S18_3136,21,90.06,10369,Vintage Cars,18th Century Vintage Horse Carriage,1891.26,2005,January,1
USA,1/20/2005 0:00,S18_3320,45,80.36,10369,Vintage Cars,1917 Maxwell Touring Car,3616.2,2005,January,1
USA,1/20/2005 0:00,S24_4258,40,93.49,10369,Vintage Cars,1936 Chrysler Airflow,3739.6,2005,January,1
Belgium,4/11/2003 0:00,S32_3207,27,60.28,10116,Trains,1950's Chicago Surface Lines Streetcar,1627.56,2003,April,4
Belgium,8/13/2003 0:00,S32_4289,20,56.41,10144,Vintage Cars,1928 Ford Phaeton Deluxe,1128.2,2003,August,8
Belgium,11/22/2004 0:00,S18_1662,41,137.19,10338,Planes,1980s Black Hawk Helicopter,5624.79,2004,November,11
Belgium,11/22/2004 0:00,S18_3029,28,80.86,10338,Ships,1999 Yamaha Speed Boat,2264.08,2004,November,11
Belgium,11/22/2004 0:00,S18_3856,45,93.17,10338,Vintage Cars,1941 Chevrolet Special Deluxe Cabriolet,4192.65,2004,November,11
Belgium,1/10/2005 0:00,S18_1984,34,116.65,10366,Classic Cars,1995 Honda Civic,3966.1,2005,January,1
Belgium,1/10/2005 0:00,S18_2870,49,105.6,10366,Classic Cars,1999 Indy 500 Monte Carlo SS,5174.4,2005,January,1
Belgium,1/10/2005 0:00,S18_3232,34,154.1,10366,Classic Cars,1992 Ferrari 360 Spider red,5239.4,2005,January,1
Austria,4/28/2003 0:00,S10_4757,46,112.88,10119,Classic Cars,1972 Alfa Romeo GTA,5192.48,2003,April,4
Austria,4/28/2003 0:00,S18_1662,43,151.38,10119,Planes,1980s Black Hawk Helicopter,6509.34,2003,April,4
Austria,4/28/2003 0:00,S18_3029,21,74.84,10119,Ships,1999 Yamaha Speed Boat,1571.64,2003,April,4
Austria,4/28/2003 0:00,S18_3856,27,95.28,10119,Vintage Cars,1941 Chevrolet Special Deluxe Cabriolet,2572.56,2003,April,4
Austria,4/28/2003 0:00,S24_2841,41,64.4,10119,Planes,1900s Vintage Bi-Plane,2640.4,2003,April,4
Austria,4/28/2003 0:00,S24_3151,35,72.58,10119,Vintage Cars,1912 Ford Model T Delivery Wagon,2540.3,2003,April,4
Austria,4/28/2003 0:00,S24_3420,20,63.12,10119,Vintage Cars,1937 Horch 930V Limousine,1262.4,2003,April,4
Austria,4/28/2003 0:00,S24_3816,35,82.18,10119,Vintage Cars,1940 Ford Delivery Sedan,2876.3,2003,April,4
Austria,4/28/2003 0:00,S24_3949,28,62.1,10119,Planes,Corsair F4U ( Bird Cage),1738.8,2003,April,4
Austria,4/28/2003 0:00,S700_1138,25,57.34,10119,Ships,The Schooner Bluenose,1433.5,2003,April,4
Austria,4/28/2003 0:00,S700_2047,29,74.23,10119,Ships,HMS Bounty,2152.67,2003,April,4
Austria,4/28/2003 0:00,S700_2610,38,67.22,10119,Ships,The USS Constitution Ship,2554.36,2003,April,4
Austria,4/28/2003 0:00,S700_4002,26,63.67,10119,Planes,American Airlines: MD-11S,1655.42,2003,April,4
Austria,4/28/2003 0:00,S72_1253,28,40.22,10119,Planes,Boeing X-32A JSF,1126.16,2003,April,4
Austria,7/16/2004 0:00,S18_2957,32,57.46,10269,Vintage Cars,1934 Ford V8 Coupe,1838.72,2004,July,7
Austria,7/16/2004 0:00,S24_4258,48,95.44,10269,Vintage Cars,1936 Chrysler Airflow,4581.12,2004,July,7
Austria,11/24/2004 0:00,S10_1678,41,84.22,10341,Motorcycles,1969 Harley Davidson Ultimate Chopper,3453.02,2004,November,11
Austria,11/24/2004 0:00,S12_1099,45,192.62,10341,Classic Cars,1968 Ford Mustang,8667.9,2004,November,11
Austria,11/24/2004 0:00,S12_2823,55,120.5,10341,Motorcycles,2002 Suzuki XREO,6627.5,2004,November,11
Austria,11/24/2004 0:00,S12_3380,44,111.57,10341,Classic Cars,1968 Dodge Charger,4909.08,2004,November,11
Austria,11/24/2004 0:00,S12_3990,36,77.41,10341,Classic Cars,1970 Plymouth Hemi Cuda,2786.76,2004,November,11
Austria,11/24/2004 0:00,S12_4675,55,109.4,10341,Classic Cars,1969 Dodge Charger,6017,2004,November,11
Austria,11/24/2004 0:00,S24_2360,32,63.03,10341,Motorcycles,1982 Ducati 900 Monster,2016.96,2004,November,11
Austria,11/24/2004 0:00,S32_4485,31,95.93,10341,Motorcycles,1974 Ducati 350 Mk3 Desmo,2973.83,2004,November,11
Austria,11/24/2004 0:00,S50_4713,38,78.11,10341,Motorcycles,2002 Yamaha YZR M1,2968.18,2004,November,11
Austria,11/24/2004 0:00,S700_3167,34,70.4,10341,Planes,F/A 18 Hornet 1/72,2393.6,2004,November,11
Austria,5/17/2005 0:00,S12_1099,12,182.9,10419,Classic Cars,1968 Ford Mustang,2194.8,2005,May,5
Austria,5/17/2005 0:00,S12_3380,10,111.57,10419,Classic Cars,1968 Dodge Charger,1115.7,2005,May,5
Austria,5/17/2005 0:00,S12_3990,34,64.64,10419,Classic Cars,1970 Plymouth Hemi Cuda,2197.76,2005,May,5
Austria,5/17/2005 0:00,S12_4675,32,99.04,10419,Classic Cars,1969 Dodge Charger,3169.28,2005,May,5
Austria,5/17/2005 0:00,S18_1129,38,117.48,10419,Classic Cars,1993 Mazda RX-7,4464.24,2005,May,5
Austria,5/17/2005 0:00,S18_1589,37,100.8,10419,Classic Cars,1965 Aston Martin DB5,3729.6,2005,May,5
Austria,5/17/2005 0:00,S18_1889,39,67.76,10419,Classic Cars,1948 Porsche 356-A Roadster,2642.64,2005,May,5
Austria,5/17/2005 0:00,S18_1984,34,133.72,10419,Classic Cars,1995 Honda Civic,4546.48,2005,May,5
Austria,5/17/2005 0:00,S18_2870,55,116.16,10419,Classic Cars,1999 Indy 500 Monte Carlo SS,6388.8,2005,May,5
Austria,5/17/2005 0:00,S18_3232,35,165.95,10419,Classic Cars,1992 Ferrari 360 Spider red,5808.25,2005,May,5
Austria,5/17/2005 0:00,S18_3685,43,114.44,10419,Classic Cars,1948 Porsche Type 356 Roadster,4920.92,2005,May,5
Austria,5/17/2005 0:00,S24_2972,15,32.1,10419,Classic Cars,1982 Lamborghini Diablo,481.5,2005,May,5
Austria,5/17/2005 0:00,S24_3371,55,52.66,10419,Classic Cars,1971 Alpine Renault 1600s,2896.3,2005,May,5
Austria,5/17/2005 0:00,S24_3856,70,112.34,10419,Classic Cars,1956 Porsche 356A Coupe,7863.8,2005,May,5
Philippines,3/3/2003 0:00,S12_1099,33,165.38,10108,Classic Cars,1968 Ford Mustang,5457.54,2003,March,3
Philippines,3/3/2003 0:00,S12_3380,45,96.3,10108,Classic Cars,1968 Dodge Charger,4333.5,2003,March,3
Philippines,3/3/2003 0:00,S12_3990,39,75.81,10108,Classic Cars,1970 Plymouth Hemi Cuda,2956.59,2003,March,3
Philippines,3/3/2003 0:00,S12_4675,36,107.1,10108,Classic Cars,1969 Dodge Charger,3855.6,2003,March,3
Philippines,3/3/2003 0:00,S18_1889,38,67.76,10108,Classic Cars,1948 Porsche 356-A Roadster,2574.88,2003,March,3
Philippines,3/3/2003 0:00,S18_3278,26,73.17,10108,Classic Cars,1969 Dodge Super Bee,1902.42,2003,March,3
Philippines,3/3/2003 0:00,S18_3482,29,132.29,10108,Classic Cars,1976 Ford Gran Torino,3836.41,2003,March,3
Philippines,3/3/2003 0:00,S18_3782,43,52.84,10108,Motorcycles,1957 Vespa GS150,2272.12,2003,March,3
Philippines,3/3/2003 0:00,S18_4721,44,139.87,10108,Classic Cars,1957 Corvette Convertible,6154.28,2003,March,3
Philippines,3/3/2003 0:00,S24_2360,35,64.41,10108,Motorcycles,1982 Ducati 900 Monster,2254.35,2003,March,3
Philippines,3/3/2003 0:00,S24_3371,30,60.01,10108,Classic Cars,1971 Alpine Renault 1600s,1800.3,2003,March,3
Philippines,3/3/2003 0:00,S24_3856,40,132,10108,Classic Cars,1956 Porsche 356A Coupe,5280,2003,March,3
Philippines,3/3/2003 0:00,S24_4620,31,67.1,10108,Classic Cars,1961 Chevrolet Impala,2080.1,2003,March,3
Philippines,3/3/2003 0:00,S32_2206,27,36.21,10108,Motorcycles,1982 Ducati 996 R,977.67,2003,March,3
Philippines,3/3/2003 0:00,S32_4485,31,87.76,10108,Motorcycles,1974 Ducati 350 Mk3 Desmo,2720.56,2003,March,3
Philippines,3/3/2003 0:00,S50_4713,34,74.85,10108,Motorcycles,2002 Yamaha YZR M1,2544.9,2003,March,3
Philippines,11/27/2003 0:00,S18_1662,42,149.81,10198,Planes,1980s Black Hawk Helicopter,6292.02,2003,November,11
Philippines,11/27/2003 0:00,S24_2841,48,60.97,10198,Planes,1900s Vintage Bi-Plane,2926.56,2003,November,11
Philippines,11/27/2003 0:00,S24_3420,27,61.81,10198,Vintage Cars,1937 Horch 930V Limousine,1668.87,2003,November,11
Philippines,11/27/2003 0:00,S24_3949,43,65.51,10198,Planes,Corsair F4U ( Bird Cage),2816.93,2003,November,11
Philippines,11/27/2003 0:00,S700_2466,42,94.73,10198,Planes,America West Airlines B757-200,3978.66,2003,November,11
Philippines,11/27/2003 0:00,S700_4002,40,74.03,10198,Planes,American Airlines: MD-11S,2961.2,2003,November,11
Philippines,11/16/2004 0:00,S18_3482,37,136.7,10330,Classic Cars,1976 Ford Gran Torino,5057.9,2004,November,11
Philippines,11/16/2004 0:00,S18_3782,29,59.06,10330,Motorcycles,1957 Vespa GS150,1712.74,2004,November,11
Philippines,11/16/2004 0:00,S18_4721,50,133.92,10330,Classic Cars,1957 Corvette Convertible,6696,2004,November,11
Philippines,11/16/2004 0:00,S24_2360,42,56.1,10330,Motorcycles,1982 Ducati 900 Monster,2356.2,2004,November,11
Italy,11/6/2003 0:00,S12_1108,33,166.24,10176,Classic Cars,2001 Ferrari Enzo,5485.92,2003,November,11
Italy,11/6/2003 0:00,S12_3148,47,145.04,10176,Classic Cars,1969 Corvair Monza,6816.88,2003,November,11
Italy,11/6/2003 0:00,S12_3891,50,160.91,10176,Classic Cars,1969 Ford Falcon,8045.5,2003,November,11
Italy,11/6/2003 0:00,S18_2238,20,139.17,10176,Classic Cars,1998 Chrysler Plymouth Prowler,2783.4,2003,November,11
Italy,11/6/2003 0:00,S18_4027,36,140.75,10176,Classic Cars,1970 Triumph Spitfire,5067,2003,November,11
Italy,11/6/2003 0:00,S24_1444,27,55.49,10176,Classic Cars,1970 Dodge Coronet,1498.23,2003,November,11
Italy,11/6/2003 0:00,S24_4048,29,101.72,10176,Classic Cars,1992 Porsche Cayenne Turbo Silver,2949.88,2003,November,11
Italy,11/6/2003 0:00,S32_3207,22,62.14,10176,Trains,1950's Chicago Surface Lines Streetcar,1367.08,2003,November,11
Italy,11/6/2003 0:00,S50_1392,23,109.96,10176,Trucks and Buses,Diamond T620 Semi-Skirted Tanker,2529.08,2003,November,11
Italy,11/6/2003 0:00,S50_1514,38,52.14,10176,Trains,1962 City of Detroit Streetcar,1981.32,2003,November,11
Italy,7/6/2004 0:00,S12_1099,44,188.73,10266,Classic Cars,1968 Ford Mustang,8304.12,2004,July,7
Italy,7/6/2004 0:00,S12_3380,22,110.39,10266,Classic Cars,1968 Dodge Charger,2428.58,2004,July,7
Italy,7/6/2004 0:00,S12_3990,35,67.83,10266,Classic Cars,1970 Plymouth Hemi Cuda,2374.05,2004,July,7
Italy,7/6/2004 0:00,S12_4675,40,112.86,10266,Classic Cars,1969 Dodge Charger,4514.4,2004,July,7
Italy,7/6/2004 0:00,S18_1129,21,131.63,10266,Classic Cars,1993 Mazda RX-7,2764.23,2004,July,7
Italy,7/6/2004 0:00,S18_1589,36,99.55,10266,Classic Cars,1965 Aston Martin DB5,3583.8,2004,July,7
Italy,7/6/2004 0:00,S18_1889,33,77,10266,Classic Cars,1948 Porsche 356-A Roadster,2541,2004,July,7
Italy,7/6/2004 0:00,S18_1984,49,139.41,10266,Classic Cars,1995 Honda Civic,6831.09,2004,July,7
Italy,7/6/2004 0:00,S18_2870,20,113.52,10266,Classic Cars,1999 Indy 500 Monte Carlo SS,2270.4,2004,July,7
Italy,7/6/2004 0:00,S18_3232,29,137.17,10266,Classic Cars,1992 Ferrari 360 Spider red,3977.93,2004,July,7
Italy,7/6/2004 0:00,S18_3685,33,127.15,10266,Classic Cars,1948 Porsche Type 356 Roadster,4195.95,2004,July,7
Italy,7/6/2004 0:00,S24_1628,28,40.25,10266,Classic Cars,1966 Shelby Cobra 427 S/C,1127,2004,July,7
Italy,7/6/2004 0:00,S24_2972,34,35.12,10266,Classic Cars,1982 Lamborghini Diablo,1194.08,2004,July,7
Italy,7/6/2004 0:00,S24_3371,47,56.33,10266,Classic Cars,1971 Alpine Renault 1600s,2647.51,2004,July,7
Italy,7/6/2004 0:00,S24_3856,24,119.37,10266,Classic Cars,1956 Porsche 356A Coupe,2864.88,2004,July,7
Italy,5/10/2005 0:00,S18_1662,24,129.31,10416,Planes,1980s Black Hawk Helicopter,3103.44,2005,May,5
Italy,5/10/2005 0:00,S18_2581,15,70.96,10416,Planes,P-51-D Mustang,1064.4,2005,May,5
Italy,5/10/2005 0:00,S24_1785,47,90.82,10416,Planes,1928 British Royal Navy Airplane,4268.54,2005,May,5
Italy,5/10/2005 0:00,S24_2000,32,62.46,10416,Motorcycles,1960 BSA Gold Star DBD34,1998.72,2005,May,5
Italy,5/10/2005 0:00,S24_3949,18,64.83,10416,Planes,Corsair F4U ( Bird Cage),1166.94,2005,May,5
Italy,5/10/2005 0:00,S24_4278,48,70.28,10416,Planes,1900s Vintage Tri-Plane,3373.44,2005,May,5
Italy,5/10/2005 0:00,S32_1374,45,86.9,10416,Motorcycles,1997 BMW F650 ST,3910.5,2005,May,5
Italy,5/10/2005 0:00,S32_4289,26,68.1,10416,Vintage Cars,1928 Ford Phaeton Deluxe,1770.6,2005,May,5
Italy,5/10/2005 0:00,S50_1341,37,39.71,10416,Vintage Cars,1930 Buick Marquette Phaeton,1469.27,2005,May,5
Italy,5/10/2005 0:00,S700_1691,23,88.6,10416,Planes,American Airlines: B767-300,2037.8,2005,May,5
Italy,5/10/2005 0:00,S700_2466,22,84.76,10416,Planes,America West Airlines B757-200,1864.72,2005,May,5
Italy,5/10/2005 0:00,S700_2834,41,98.48,10416,Planes,ATA: B757-300,4037.68,2005,May,5
Italy,5/10/2005 0:00,S700_3167,39,65.6,10416,Planes,F/A 18 Hornet 1/72,2558.4,2005,May,5
Italy,5/10/2005 0:00,S700_4002,43,63.67,10416,Planes,American Airlines: MD-11S,2737.81,2005,May,5
Japan,6/15/2004 0:00,S10_1949,32,177.87,10258,Classic Cars,1952 Alpine Renault 1300,5691.84,2004,June,6
Japan,6/15/2004 0:00,S12_1666,41,133.94,10258,Trucks and Buses,1958 Setra Bus,5491.54,2004,June,6
Japan,6/15/2004 0:00,S18_1097,41,113.17,10258,Trucks and Buses,1940 Ford Pickup Truck,4639.97,2004,June,6
Japan,6/15/2004 0:00,S18_4668,21,49.81,10258,Vintage Cars,1939 Cadillac Limousine,1046.01,2004,June,6
Japan,6/15/2004 0:00,S32_3522,20,62.7,10258,Trucks and Buses,1996 Peterbilt 379 Stake Bed with Outrigger,1254,2004,June,6
Japan,6/15/2004 0:00,S700_2824,45,86.99,10258,Classic Cars,1982 Camaro Z28,3914.55,2004,June,6
Japan,11/23/2004 0:00,S10_2016,40,117.75,10339,Motorcycles,1996 Moto Guzzi 1100i,4710,2004,November,11
Japan,11/23/2004 0:00,S10_4698,39,178.17,10339,Motorcycles,2003 Harley-Davidson Eagle Drag Bike,6948.63,2004,November,11
Japan,11/23/2004 0:00,S18_2581,27,79.41,10339,Planes,P-51-D Mustang,2144.07,2004,November,11
Japan,11/23/2004 0:00,S18_2625,30,48.46,10339,Motorcycles,1936 Harley Davidson El Knucklehead,1453.8,2004,November,11
Japan,11/23/2004 0:00,S24_1578,27,96.92,10339,Motorcycles,1997 BMW R 1100 S,2616.84,2004,November,11
Japan,11/23/2004 0:00,S24_1785,21,106.14,10339,Planes,1928 British Royal Navy Airplane,2228.94,2004,November,11
Japan,11/23/2004 0:00,S24_2841,55,67.82,10339,Planes,1900s Vintage Bi-Plane,3730.1,2004,November,11
Japan,11/23/2004 0:00,S24_3151,55,73.46,10339,Vintage Cars,1912 Ford Model T Delivery Wagon,4040.3,2004,November,11
Japan,11/23/2004 0:00,S24_3420,29,57.86,10339,Vintage Cars,1937 Horch 930V Limousine,1677.94,2004,November,11
Japan,11/23/2004 0:00,S24_3816,42,72.96,10339,Vintage Cars,1940 Ford Delivery Sedan,3064.32,2004,November,11
Japan,11/23/2004 0:00,S24_3949,45,57.32,10339,Planes,Corsair F4U ( Bird Cage),2579.4,2004,November,11
Japan,11/23/2004 0:00,S700_1138,22,53.34,10339,Ships,The Schooner Bluenose,1173.48,2004,November,11
Japan,11/23/2004 0:00,S700_2047,55,86.9,10339,Ships,HMS Bounty,4779.5,2004,November,11
Japan,11/23/2004 0:00,S700_2610,50,62.16,10339,Ships,The USS Constitution Ship,3108,2004,November,11
Japan,11/23/2004 0:00,S700_4002,50,66.63,10339,Planes,American Airlines: MD-11S,3331.5,2004,November,11
Japan,11/23/2004 0:00,S72_1253,27,49.66,10339,Planes,Boeing X-32A JSF,1340.82,2004,November,11
Japan,1/26/2005 0:00,S12_3148,40,146.55,10372,Classic Cars,1969 Corvair Monza,5862,2005,January,1
Japan,1/26/2005 0:00,S12_3891,34,140.15,10372,Classic Cars,1969 Ford Falcon,4765.1,2005,January,1
Japan,1/26/2005 0:00,S18_3140,28,131.13,10372,Vintage Cars,1903 Ford Model A,3671.64,2005,January,1
Japan,1/26/2005 0:00,S18_3259,25,91.76,10372,Trains,Collectable Wooden Train,2294,2005,January,1
Japan,1/26/2005 0:00,S18_4027,48,119.2,10372,Classic Cars,1970 Triumph Spitfire,5721.6,2005,January,1
Japan,1/26/2005 0:00,S18_4522,41,78.99,10372,Vintage Cars,1904 Buick Runabout,3238.59,2005,January,1
Japan,1/26/2005 0:00,S24_2011,37,102,10372,Ships,18th century schooner,3774,2005,January,1
Japan,1/26/2005 0:00,S50_1514,24,56.82,10372,Trains,1962 City of Detroit Streetcar,1363.68,2005,January,1
Japan,1/26/2005 0:00,S700_1938,44,74.48,10372,Ships,The Mayflower,3277.12,2005,January,1
Japan,4/22/2005 0:00,S24_3969,15,41.03,10408,Vintage Cars,1936 Mercedes Benz 500k Roadster,615.45,2005,April,4
France,1/15/2004 0:00,S10_1678,41,90.92,10211,Motorcycles,1969 Harley Davidson Ultimate Chopper,3727.72,2004,January,1
France,1/15/2004 0:00,S12_1099,41,171.22,10211,Classic Cars,1968 Ford Mustang,7020.02,2004,January,1
France,1/15/2004 0:00,S12_2823,36,126.52,10211,Motorcycles,2002 Suzuki XREO,4554.72,2004,January,1
France,1/15/2004 0:00,S12_3990,28,79.8,10211,Classic Cars,1970 Plymouth Hemi Cuda,2234.4,2004,January,1
France,1/15/2004 0:00,S18_3278,35,73.17,10211,Classic Cars,1969 Dodge Super Bee,2560.95,2004,January,1
France,1/15/2004 0:00,S18_3482,28,138.17,10211,Classic Cars,1976 Ford Gran Torino,3868.76,2004,January,1
France,1/15/2004 0:00,S18_3782,46,60.3,10211,Motorcycles,1957 Vespa GS150,2773.8,2004,January,1
France,1/15/2004 0:00,S18_4721,41,148.8,10211,Classic Cars,1957 Corvette Convertible,6100.8,2004,January,1
France,1/15/2004 0:00,S24_1578,25,109.32,10211,Motorcycles,1997 BMW R 1100 S,2733,2004,January,1
France,1/15/2004 0:00,S24_2360,21,62.33,10211,Motorcycles,1982 Ducati 900 Monster,1308.93,2004,January,1
France,1/15/2004 0:00,S24_3371,48,52.66,10211,Classic Cars,1971 Alpine Renault 1600s,2527.68,2004,January,1
France,1/15/2004 0:00,S24_4620,22,80.84,10211,Classic Cars,1961 Chevrolet Impala,1778.48,2004,January,1
France,1/15/2004 0:00,S32_2206,41,39.83,10211,Motorcycles,1982 Ducati 996 R,1633.03,2004,January,1
